"Series";"Time";"Value"
"Z";"2020-09-26T17:14:32-04:00";18045
"Z";"2020-09-26T17:14:32-04:00";16060
"Z";"2020-09-26T17:14:32-04:00";16575
"Z";"2020-09-26T17:14:32-04:00";16744
"Z";"2020-09-26T17:14:32-04:00";14867
"Z";"2020-09-26T17:14:32-04:00";14951
"Z";"2020-09-26T17:14:32-04:00";17336
"Z";"2020-09-26T17:14:32-04:00";17307
"Z";"2020-09-26T17:14:32-04:00";16084
"Z";"2020-09-26T17:14:32-04:00";17757
"Z";"2020-09-26T17:14:32-04:00";14542
"Z";"2020-09-26T17:14:32-04:00";13349
"Z";"2020-09-26T17:14:32-04:00";18686
"Z";"2020-09-26T17:14:32-04:00";18580
"Z";"2020-09-26T17:14:32-04:00";15422
"Z";"2020-09-26T17:14:32-04:00";16180
"Z";"2020-09-26T17:14:32-04:00";17353
"Z";"2020-09-26T17:14:32-04:00";15358
"Z";"2020-09-26T17:14:32-04:00";15200
"Z";"2020-09-26T17:14:32-04:00";16854
"Z";"2020-09-26T17:14:32-04:00";16561
"Z";"2020-09-26T17:14:32-04:00";15296
"Z";"2020-09-26T17:14:32-04:00";16980
"Z";"2020-09-26T17:14:32-04:00";18703
"Z";"2020-09-26T17:14:32-04:00";16625
"Z";"2020-09-26T17:14:32-04:00";14957
"Z";"2020-09-26T17:14:32-04:00";15341
"Z";"2020-09-26T17:14:32-04:00";15780
"Z";"2020-09-26T17:14:32-04:00";15953
"Z";"2020-09-26T17:14:32-04:00";17769
"Z";"2020-09-26T17:14:33-04:00";18228
"Z";"2020-09-26T17:14:33-04:00";15779
"Z";"2020-09-26T17:14:33-04:00";15487
"Z";"2020-09-26T17:14:33-04:00";15999
"Z";"2020-09-26T17:14:33-04:00";15028
"Z";"2020-09-26T17:14:33-04:00";15538
"Z";"2020-09-26T17:14:33-04:00";17671
"Z";"2020-09-26T17:14:33-04:00";17624
"Z";"2020-09-26T17:14:33-04:00";16760
"Z";"2020-09-26T17:14:33-04:00";16921
"Z";"2020-09-26T17:14:33-04:00";16203
"Z";"2020-09-26T17:14:33-04:00";14332
"Z";"2020-09-26T17:14:33-04:00";14730
"Z";"2020-09-26T17:14:33-04:00";17189
"Z";"2020-09-26T17:14:33-04:00";17464
"Z";"2020-09-26T17:14:33-04:00";17440
"Z";"2020-09-26T17:14:33-04:00";17420
"Z";"2020-09-26T17:14:33-04:00";16094
"Z";"2020-09-26T17:14:33-04:00";13693
"Z";"2020-09-26T17:14:33-04:00";14058
"Z";"2020-09-26T17:14:33-04:00";17355
"Z";"2020-09-26T17:14:33-04:00";18014
"Z";"2020-09-26T17:14:33-04:00";17207
"Z";"2020-09-26T17:14:33-04:00";18062
"Z";"2020-09-26T17:14:33-04:00";16942
"Z";"2020-09-26T17:14:33-04:00";13331
"Z";"2020-09-26T17:14:33-04:00";14120
"Z";"2020-09-26T17:14:33-04:00";17123
"Z";"2020-09-26T17:14:33-04:00";17130
"Z";"2020-09-26T17:14:33-04:00";16971
"Z";"2020-09-26T17:14:33-04:00";17505
"Z";"2020-09-26T17:14:33-04:00";16549
"Z";"2020-09-26T17:14:33-04:00";15032
"Z";"2020-09-26T17:14:33-04:00";15834
"Z";"2020-09-26T17:14:33-04:00";16440
"Z";"2020-09-26T17:14:33-04:00";15791
"Z";"2020-09-26T17:14:33-04:00";17690
"Z";"2020-09-26T17:14:33-04:00";17001
"Z";"2020-09-26T17:14:33-04:00";14405
"Z";"2020-09-26T17:14:33-04:00";16370
"Z";"2020-09-26T17:14:33-04:00";17354
"Z";"2020-09-26T17:14:33-04:00";15229
"Z";"2020-09-26T17:14:33-04:00";15926
"Z";"2020-09-26T17:14:33-04:00";18053
"Z";"2020-09-26T17:14:33-04:00";17801
"Z";"2020-09-26T17:14:33-04:00";15890
"Z";"2020-09-26T17:14:33-04:00";14998
"Z";"2020-09-26T17:14:33-04:00";15692
"Z";"2020-09-26T17:14:33-04:00";15449
"Z";"2020-09-26T17:14:33-04:00";15771
"Z";"2020-09-26T17:14:33-04:00";18251
"Z";"2020-09-26T17:14:33-04:00";19143
"Z";"2020-09-26T17:14:33-04:00";16070
"Z";"2020-09-26T17:14:33-04:00";14955
"Z";"2020-09-26T17:14:33-04:00";16244
"Z";"2020-09-26T17:14:33-04:00";15262
"Z";"2020-09-26T17:14:33-04:00";15363
"Z";"2020-09-26T17:14:33-04:00";17058
"Z";"2020-09-26T17:14:33-04:00";17504
"Z";"2020-09-26T17:14:33-04:00";15839
"Z";"2020-09-26T17:14:33-04:00";16256
"Z";"2020-09-26T17:14:33-04:00";17190
"Z";"2020-09-26T17:14:33-04:00";15551
"Z";"2020-09-26T17:14:33-04:00";16147
"Z";"2020-09-26T17:14:33-04:00";17887
"Z";"2020-09-26T17:14:33-04:00";16601
"Z";"2020-09-26T17:14:33-04:00";14106
"Z";"2020-09-26T17:14:33-04:00";15625
"Z";"2020-09-26T17:14:33-04:00";16875
"Z";"2020-09-26T17:14:33-04:00";16229
"Z";"2020-09-26T17:14:33-04:00";17562
"Z";"2020-09-26T17:14:33-04:00";17914
"Z";"2020-09-26T17:14:33-04:00";15717
"Z";"2020-09-26T17:14:33-04:00";14856
"Z";"2020-09-26T17:14:33-04:00";15558
"Z";"2020-09-26T17:14:33-04:00";15673
"Z";"2020-09-26T17:14:33-04:00";16407
"Z";"2020-09-26T17:14:33-04:00";17846
"Z";"2020-09-26T17:14:33-04:00";18291
"Z";"2020-09-26T17:14:33-04:00";15787
"Z";"2020-09-26T17:14:33-04:00";14745
"Z";"2020-09-26T17:14:33-04:00";15794
"Z";"2020-09-26T17:14:33-04:00";15202
"Z";"2020-09-26T17:14:33-04:00";16165
"Z";"2020-09-26T17:14:33-04:00";18474
"Z";"2020-09-26T17:14:33-04:00";18938
"Z";"2020-09-26T17:14:33-04:00";16010
"Z";"2020-09-26T17:14:33-04:00";14196
"Z";"2020-09-26T17:14:33-04:00";14908
"Z";"2020-09-26T17:14:33-04:00";15278
"Z";"2020-09-26T17:14:33-04:00";16726
"Z";"2020-09-26T17:14:33-04:00";18226
"Z";"2020-09-26T17:14:33-04:00";17905
"Z";"2020-09-26T17:14:33-04:00";15496
"Z";"2020-09-26T17:14:33-04:00";16153
"Z";"2020-09-26T17:14:33-04:00";14822
"Z";"2020-09-26T17:14:33-04:00";13300
"Z";"2020-09-26T17:14:33-04:00";17668
"Z";"2020-09-26T17:14:33-04:00";19829
"Z";"2020-09-26T17:14:33-04:00";17580
"Z";"2020-09-26T17:14:34-04:00";15569
"Z";"2020-09-26T17:14:34-04:00";15729
"Z";"2020-09-26T17:14:34-04:00";14844
"Z";"2020-09-26T17:14:34-04:00";14892
"Z";"2020-09-26T17:14:34-04:00";16165
"Z";"2020-09-26T17:14:34-04:00";18225
"Z";"2020-09-26T17:14:34-04:00";17331
"Z";"2020-09-26T17:14:34-04:00";16203
"Z";"2020-09-26T17:14:34-04:00";17498
"Z";"2020-09-26T17:14:34-04:00";15454
"Z";"2020-09-26T17:14:34-04:00";14740
"Z";"2020-09-26T17:14:34-04:00";16262
"Z";"2020-09-26T17:14:34-04:00";17644
"Z";"2020-09-26T17:14:34-04:00";17341
"Z";"2020-09-26T17:14:34-04:00";16355
"Z";"2020-09-26T17:14:34-04:00";16621
"Z";"2020-09-26T17:14:34-04:00";15233
"Z";"2020-09-26T17:14:34-04:00";14388
"Z";"2020-09-26T17:14:34-04:00";16983
"Z";"2020-09-26T17:14:34-04:00";17498
"Z";"2020-09-26T17:14:34-04:00";16213
"Z";"2020-09-26T17:14:34-04:00";17359
"Z";"2020-09-26T17:14:34-04:00";17018
"Z";"2020-09-26T17:14:34-04:00";14854
"Z";"2020-09-26T17:14:34-04:00";14837
"Z";"2020-09-26T17:14:34-04:00";16608
"Z";"2020-09-26T17:14:34-04:00";17509
"Z";"2020-09-26T17:14:34-04:00";16680
"Z";"2020-09-26T17:14:34-04:00";16503
"Z";"2020-09-26T17:14:34-04:00";16284
"Z";"2020-09-26T17:14:34-04:00";14695
"Z";"2020-09-26T17:14:34-04:00";15924
"Z";"2020-09-26T17:14:34-04:00";18438
"Z";"2020-09-26T17:14:34-04:00";17151
"Z";"2020-09-26T17:14:34-04:00";15216
"Z";"2020-09-26T17:14:34-04:00";16116
"Z";"2020-09-26T17:14:34-04:00";15885
"Z";"2020-09-26T17:14:34-04:00";15073
"Z";"2020-09-26T17:14:34-04:00";16207
"Z";"2020-09-26T17:14:34-04:00";18640
"Z";"2020-09-26T17:14:34-04:00";17738
"Z";"2020-09-26T17:14:34-04:00";14875
"Z";"2020-09-26T17:14:34-04:00";15863
"Z";"2020-09-26T17:14:34-04:00";16402
"Z";"2020-09-26T17:14:34-04:00";16102
"Z";"2020-09-26T17:14:34-04:00";16538
"Z";"2020-09-26T17:14:34-04:00";16734
"Z";"2020-09-26T17:14:34-04:00";16099
"Z";"2020-09-26T17:14:34-04:00";16103
"Z";"2020-09-26T17:14:34-04:00";15834
"Z";"2020-09-26T17:14:34-04:00";15043
"Z";"2020-09-26T17:14:34-04:00";17229
"Z";"2020-09-26T17:14:34-04:00";18314
"Z";"2020-09-26T17:14:34-04:00";16912
"Z";"2020-09-26T17:14:34-04:00";15095
"Z";"2020-09-26T17:14:34-04:00";15516
"Z";"2020-09-26T17:14:34-04:00";16541
"Z";"2020-09-26T17:14:34-04:00";16021
"Z";"2020-09-26T17:14:34-04:00";16834
"Z";"2020-09-26T17:14:34-04:00";18147
"Z";"2020-09-26T17:14:34-04:00";17293
"Z";"2020-09-26T17:14:34-04:00";14361
"Z";"2020-09-26T17:14:34-04:00";15217
"Z";"2020-09-26T17:14:34-04:00";16933
"Z";"2020-09-26T17:14:34-04:00";16708
"Z";"2020-09-26T17:14:34-04:00";17717
"Z";"2020-09-26T17:14:34-04:00";17671
"Z";"2020-09-26T17:14:34-04:00";16749
"Z";"2020-09-26T17:14:34-04:00";15296
"Z";"2020-09-26T17:14:34-04:00";14564
"Z";"2020-09-26T17:14:34-04:00";14989
"Z";"2020-09-26T17:14:34-04:00";16443
"Z";"2020-09-26T17:14:34-04:00";18347
"Z";"2020-09-26T17:14:34-04:00";18629
"Z";"2020-09-26T17:14:34-04:00";16310
"Z";"2020-09-26T17:14:34-04:00";14478
"Z";"2020-09-26T17:14:34-04:00";15617
"Z";"2020-09-26T17:14:34-04:00";15109
"Z";"2020-09-26T17:14:34-04:00";15707
"Z";"2020-09-26T17:14:34-04:00";18125
"Z";"2020-09-26T17:14:34-04:00";18202
"Z";"2020-09-26T17:14:34-04:00";16279
"Z";"2020-09-26T17:14:34-04:00";15341
"Z";"2020-09-26T17:14:34-04:00";16439
"Z";"2020-09-26T17:14:34-04:00";16075
"Z";"2020-09-26T17:14:34-04:00";15685
"Z";"2020-09-26T17:14:34-04:00";16525
"Z";"2020-09-26T17:14:34-04:00";17261
"Z";"2020-09-26T17:14:34-04:00";16719
"Z";"2020-09-26T17:14:34-04:00";16197
"Z";"2020-09-26T17:14:34-04:00";16509
"Z";"2020-09-26T17:14:34-04:00";15777
"Z";"2020-09-26T17:14:34-04:00";15715
"Z";"2020-09-26T17:14:34-04:00";16133
"Z";"2020-09-26T17:14:34-04:00";16770
"Z";"2020-09-26T17:14:34-04:00";16414
"Z";"2020-09-26T17:14:34-04:00";16098
"Z";"2020-09-26T17:14:34-04:00";17819
"Z";"2020-09-26T17:14:34-04:00";16798
"Z";"2020-09-26T17:14:34-04:00";15420
"Z";"2020-09-26T17:14:35-04:00";16391
"Z";"2020-09-26T17:14:35-04:00";15888
"Z";"2020-09-26T17:14:35-04:00";15635
"Z";"2020-09-26T17:14:35-04:00";17654
"Z";"2020-09-26T17:14:35-04:00";15203
"Z";"2020-09-26T17:14:35-04:00";14397
"Z";"2020-09-26T17:14:35-04:00";18320
"Z";"2020-09-26T17:14:35-04:00";18219
"Z";"2020-09-26T17:14:35-04:00";16672
"Z";"2020-09-26T17:14:35-04:00";15285
"Z";"2020-09-26T17:14:35-04:00";15689
"Z";"2020-09-26T17:14:35-04:00";15568
"Z";"2020-09-26T17:14:35-04:00";16278
"Z";"2020-09-26T17:14:35-04:00";17823
"Z";"2020-09-26T17:14:35-04:00";16959
"Z";"2020-09-26T17:14:35-04:00";16466
"Z";"2020-09-26T17:14:35-04:00";15773
"Z";"2020-09-26T17:14:35-04:00";16344
"Z";"2020-09-26T17:14:35-04:00";16061
"Z";"2020-09-26T17:14:35-04:00";15667
"Z";"2020-09-26T17:14:35-04:00";17171
"Z";"2020-09-26T17:14:35-04:00";17535
"Z";"2020-09-26T17:14:35-04:00";16225
"Z";"2020-09-26T17:14:35-04:00";14802
"Z";"2020-09-26T17:14:35-04:00";15877
"Z";"2020-09-26T17:14:35-04:00";16991
"Z";"2020-09-26T17:14:35-04:00";17024
"Z";"2020-09-26T17:14:35-04:00";17188
"Z";"2020-09-26T17:14:35-04:00";16198
"Z";"2020-09-26T17:14:35-04:00";15033
"Z";"2020-09-26T17:14:35-04:00";15963
"Z";"2020-09-26T17:14:35-04:00";16803
"Z";"2020-09-26T17:14:35-04:00";16063
"Z";"2020-09-26T17:14:35-04:00";16734
"Z";"2020-09-26T17:14:35-04:00";17644
"Z";"2020-09-26T17:14:35-04:00";16204
"Z";"2020-09-26T17:14:35-04:00";14388
"Z";"2020-09-26T17:14:35-04:00";15884
"Z";"2020-09-26T17:14:35-04:00";17882
"Z";"2020-09-26T17:14:35-04:00";16369
"Z";"2020-09-26T17:14:35-04:00";16131
"Z";"2020-09-26T17:14:35-04:00";17015
"Z";"2020-09-26T17:14:35-04:00";16124
"Z";"2020-09-26T17:14:35-04:00";15553
"Z";"2020-09-26T17:14:35-04:00";15927
"Z";"2020-09-26T17:14:35-04:00";16497
"Z";"2020-09-26T17:14:35-04:00";16279
"Z";"2020-09-26T17:14:35-04:00";17108
"Z";"2020-09-26T17:14:35-04:00";17616
"Z";"2020-09-26T17:14:35-04:00";16500
"Z";"2020-09-26T17:14:35-04:00";15336
"Z";"2020-09-26T17:14:35-04:00";15221
"Z";"2020-09-26T17:14:35-04:00";15978
"Z";"2020-09-26T17:14:35-04:00";16374
"Z";"2020-09-26T17:14:35-04:00";17849
"Z";"2020-09-26T17:14:35-04:00";17555
"Z";"2020-09-26T17:14:35-04:00";15636
"Z";"2020-09-26T17:14:35-04:00";15425
"Z";"2020-09-26T17:14:35-04:00";14450
"Z";"2020-09-26T17:14:35-04:00";15276
"Z";"2020-09-26T17:14:35-04:00";17007
"Z";"2020-09-26T17:14:35-04:00";19436
"Z";"2020-09-26T17:14:35-04:00";19296
"Z";"2020-09-26T17:14:35-04:00";14862
"Z";"2020-09-26T17:14:35-04:00";14882
"Z";"2020-09-26T17:14:35-04:00";15260
"Z";"2020-09-26T17:14:35-04:00";15303
"Z";"2020-09-26T17:14:35-04:00";16870
"Z";"2020-09-26T17:14:35-04:00";17188
"Z";"2020-09-26T17:14:35-04:00";18276
"Z";"2020-09-26T17:14:35-04:00";17620
"Z";"2020-09-26T17:14:35-04:00";15498
"Z";"2020-09-26T17:14:35-04:00";15395
"Z";"2020-09-26T17:14:35-04:00";14319
"Z";"2020-09-26T17:14:35-04:00";15340
"Z";"2020-09-26T17:14:35-04:00";17746
"Z";"2020-09-26T17:14:35-04:00";18002
"Z";"2020-09-26T17:14:35-04:00";17597
"Z";"2020-09-26T17:14:35-04:00";16059
"Z";"2020-09-26T17:14:35-04:00";15068
"Z";"2020-09-26T17:14:35-04:00";14767
"Z";"2020-09-26T17:14:35-04:00";16060
"Z";"2020-09-26T17:14:35-04:00";17562
"Z";"2020-09-26T17:14:35-04:00";17334
"Z";"2020-09-26T17:14:35-04:00";16560
"Z";"2020-09-26T17:14:35-04:00";16740
"Z";"2020-09-26T17:14:35-04:00";15916
"Z";"2020-09-26T17:14:35-04:00";14879
"Z";"2020-09-26T17:14:35-04:00";16079
"Z";"2020-09-26T17:14:35-04:00";16856
"Z";"2020-09-26T17:14:35-04:00";17157
"Z";"2020-09-26T17:14:35-04:00";17395
"Z";"2020-09-26T17:14:35-04:00";16648
"Z";"2020-09-26T17:14:35-04:00";15030
"Z";"2020-09-26T17:14:35-04:00";14732
"Z";"2020-09-26T17:14:35-04:00";16329
"Z";"2020-09-26T17:14:35-04:00";17271
"Z";"2020-09-26T17:14:35-04:00";16960
"Z";"2020-09-26T17:14:35-04:00";16844
"Z";"2020-09-26T17:14:35-04:00";16676
"Z";"2020-09-26T17:14:36-04:00";15524
"Z";"2020-09-26T17:14:36-04:00";15081
"Z";"2020-09-26T17:14:36-04:00";16532
"Z";"2020-09-26T17:14:36-04:00";17455
"Z";"2020-09-26T17:14:36-04:00";16665
"Z";"2020-09-26T17:14:36-04:00";16523
"Z";"2020-09-26T17:14:36-04:00";16388
"Z";"2020-09-26T17:14:36-04:00";15575
"Z";"2020-09-26T17:14:36-04:00";15453
"Z";"2020-09-26T17:14:36-04:00";16156
"Z";"2020-09-26T17:14:36-04:00";17035
"Z";"2020-09-26T17:14:36-04:00";16887
"Z";"2020-09-26T17:14:36-04:00";17280
"Z";"2020-09-26T17:14:36-04:00";16602
"Z";"2020-09-26T17:14:36-04:00";15425
"Z";"2020-09-26T17:14:36-04:00";13964
"Z";"2020-09-26T17:14:36-04:00";15090
"Z";"2020-09-26T17:14:36-04:00";18710
"Z";"2020-09-26T17:14:36-04:00";18668
"Z";"2020-09-26T17:14:36-04:00";17567
"Z";"2020-09-26T17:14:36-04:00";15783
"Z";"2020-09-26T17:14:36-04:00";13671
"Z";"2020-09-26T17:14:36-04:00";14020
"Z";"2020-09-26T17:14:36-04:00";17392
"Z";"2020-09-26T17:14:36-04:00";18592
"Z";"2020-09-26T17:14:36-04:00";17313
"Z";"2020-09-26T17:14:36-04:00";17518
"Z";"2020-09-26T17:14:36-04:00";15413
"Z";"2020-09-26T17:14:36-04:00";13415
"Z";"2020-09-26T17:14:36-04:00";15087
"Z";"2020-09-26T17:14:36-04:00";17342
"Z";"2020-09-26T17:14:36-04:00";18033
"Z";"2020-09-26T17:14:36-04:00";16934
"Z";"2020-09-26T17:14:36-04:00";16935
"Z";"2020-09-26T17:14:36-04:00";16849
"Z";"2020-09-26T17:14:36-04:00";14628
"Z";"2020-09-26T17:14:36-04:00";15330
"Z";"2020-09-26T17:14:36-04:00";16706
"Z";"2020-09-26T17:14:36-04:00";16145
"Z";"2020-09-26T17:14:36-04:00";17548
"Z";"2020-09-26T17:14:36-04:00";17732
"Z";"2020-09-26T17:14:36-04:00";15802
"Z";"2020-09-26T17:14:36-04:00";14914
"Z";"2020-09-26T17:14:36-04:00";15447
"Z";"2020-09-26T17:14:36-04:00";16590
"Z";"2020-09-26T17:14:36-04:00";16387
"Z";"2020-09-26T17:14:36-04:00";17623
"Z";"2020-09-26T17:14:36-04:00";18553
"Z";"2020-09-26T17:14:36-04:00";15691
"Z";"2020-09-26T17:14:36-04:00";13729
"Z";"2020-09-26T17:14:36-04:00";15290
"Z";"2020-09-26T17:14:36-04:00";17108
"Z";"2020-09-26T17:14:36-04:00";16870
"Z";"2020-09-26T17:14:36-04:00";17332
"Z";"2020-09-26T17:14:36-04:00";18032
"Z";"2020-09-26T17:14:36-04:00";15655
"Z";"2020-09-26T17:14:36-04:00";14092
"Z";"2020-09-26T17:14:36-04:00";15867
"Z";"2020-09-26T17:14:36-04:00";17291
"Z";"2020-09-26T17:14:36-04:00";16926
"Z";"2020-09-26T17:14:36-04:00";16931
"Z";"2020-09-26T17:14:36-04:00";16446
"Z";"2020-09-26T17:14:36-04:00";14525
"Z";"2020-09-26T17:14:36-04:00";16663
"Z";"2020-09-26T17:14:36-04:00";18100
"Z";"2020-09-26T17:14:36-04:00";16026
"Z";"2020-09-26T17:14:36-04:00";15180
"Z";"2020-09-26T17:14:36-04:00";14305
"Z";"2020-09-26T17:14:36-04:00";15952
"Z";"2020-09-26T17:14:36-04:00";17715
"Z";"2020-09-26T17:14:36-04:00";18430
"Z";"2020-09-26T17:14:36-04:00";18432
"Z";"2020-09-26T17:14:36-04:00";15619
"Z";"2020-09-26T17:14:36-04:00";14185
"Z";"2020-09-26T17:14:36-04:00";15193
"Z";"2020-09-26T17:14:36-04:00";15979
"Z";"2020-09-26T17:14:36-04:00";16488
"Z";"2020-09-26T17:14:36-04:00";18695
"Z";"2020-09-26T17:14:36-04:00";18056
"Z";"2020-09-26T17:14:36-04:00";14536
"Z";"2020-09-26T17:14:36-04:00";15341
"Z";"2020-09-26T17:14:36-04:00";16703
"Z";"2020-09-26T17:14:36-04:00";15560
"Z";"2020-09-26T17:14:36-04:00";16593
"Z";"2020-09-26T17:14:36-04:00";17792
"Z";"2020-09-26T17:14:36-04:00";16952
"Z";"2020-09-26T17:14:36-04:00";15453
"Z";"2020-09-26T17:14:36-04:00";15344
"Z";"2020-09-26T17:14:36-04:00";16622
"Z";"2020-09-26T17:14:36-04:00";15695
"Z";"2020-09-26T17:14:36-04:00";16101
"Z";"2020-09-26T17:14:36-04:00";17888
"Z";"2020-09-26T17:14:36-04:00";17306
"Z";"2020-09-26T17:14:36-04:00";16295
"Z";"2020-09-26T17:14:36-04:00";15626
"Z";"2020-09-26T17:14:36-04:00";15281
"Z";"2020-09-26T17:14:36-04:00";15193
"Z";"2020-09-26T17:14:36-04:00";16185
"Z";"2020-09-26T17:14:36-04:00";17581
"Z";"2020-09-26T17:14:36-04:00";17556
"Z";"2020-09-26T17:14:37-04:00";16902
"Z";"2020-09-26T17:14:37-04:00";16550
"Z";"2020-09-26T17:14:37-04:00";14980
"Z";"2020-09-26T17:14:37-04:00";14180
"Z";"2020-09-26T17:14:37-04:00";16431
"Z";"2020-09-26T17:14:37-04:00";17505
"Z";"2020-09-26T17:14:37-04:00";17059
"Z";"2020-09-26T17:14:37-04:00";17048
"Z";"2020-09-26T17:14:37-04:00";16715
"Z";"2020-09-26T17:14:37-04:00";15360
"Z";"2020-09-26T17:14:37-04:00";14565
"Z";"2020-09-26T17:14:37-04:00";16821
"Z";"2020-09-26T17:14:37-04:00";17544
"Z";"2020-09-26T17:14:37-04:00";17035
"Z";"2020-09-26T17:14:37-04:00";16899
"Z";"2020-09-26T17:14:37-04:00";15858
"Z";"2020-09-26T17:14:37-04:00";14659
"Z";"2020-09-26T17:14:37-04:00";15109
"Z";"2020-09-26T17:14:37-04:00";16668
"Z";"2020-09-26T17:14:37-04:00";16756
"Z";"2020-09-26T17:14:37-04:00";17348
"Z";"2020-09-26T17:14:37-04:00";18746
"Z";"2020-09-26T17:14:37-04:00";17236
"Z";"2020-09-26T17:14:37-04:00";11645
"Z";"2020-09-26T17:14:37-04:00";13581
"Z";"2020-09-26T17:14:37-04:00";18609
"Z";"2020-09-26T17:14:37-04:00";18493
"Z";"2020-09-26T17:14:37-04:00";17249
"Z";"2020-09-26T17:14:37-04:00";16935
"Z";"2020-09-26T17:14:37-04:00";16785
"Z";"2020-09-26T17:14:37-04:00";13455
"Z";"2020-09-26T17:14:37-04:00";14380
"Z";"2020-09-26T17:14:37-04:00";17396
"Z";"2020-09-26T17:14:37-04:00";17699
"Z";"2020-09-26T17:14:37-04:00";17763
"Z";"2020-09-26T17:14:37-04:00";16501
"Z";"2020-09-26T17:14:37-04:00";15449
"Z";"2020-09-26T17:14:37-04:00";15056
"Z";"2020-09-26T17:14:37-04:00";16188
"Z";"2020-09-26T17:14:37-04:00";17863
"Z";"2020-09-26T17:14:37-04:00";15944
"Z";"2020-09-26T17:14:37-04:00";15924
"Z";"2020-09-26T17:14:37-04:00";17847
"Z";"2020-09-26T17:14:37-04:00";15891
"Z";"2020-09-26T17:14:37-04:00";15223
"Z";"2020-09-26T17:14:37-04:00";16903
"Z";"2020-09-26T17:14:37-04:00";16860
"Z";"2020-09-26T17:14:37-04:00";15652
"Z";"2020-09-26T17:14:37-04:00";16018
"Z";"2020-09-26T17:14:37-04:00";16303
"Z";"2020-09-26T17:14:37-04:00";16029
"Z";"2020-09-26T17:14:37-04:00";17002
"Z";"2020-09-26T17:14:37-04:00";16971
"Z";"2020-09-26T17:14:37-04:00";16120
"Z";"2020-09-26T17:14:37-04:00";15865
"Z";"2020-09-26T17:14:37-04:00";15853
"Z";"2020-09-26T17:14:37-04:00";16673
"Z";"2020-09-26T17:14:37-04:00";15902
"Z";"2020-09-26T17:14:37-04:00";15565
"Z";"2020-09-26T17:14:37-04:00";18019
"Z";"2020-09-26T17:14:37-04:00";16866
"Z";"2020-09-26T17:14:37-04:00";15422
"Z";"2020-09-26T17:14:37-04:00";16783
"Z";"2020-09-26T17:14:37-04:00";16772
"Z";"2020-09-26T17:14:37-04:00";15267
"Z";"2020-09-26T17:14:37-04:00";15732
"Z";"2020-09-26T17:14:37-04:00";17138
"Z";"2020-09-26T17:14:37-04:00";16005
"Z";"2020-09-26T17:14:37-04:00";16050
"Z";"2020-09-26T17:14:37-04:00";17871
"Z";"2020-09-26T17:14:37-04:00";16549
"Z";"2020-09-26T17:14:37-04:00";15028
"Z";"2020-09-26T17:14:37-04:00";16136
"Z";"2020-09-26T17:14:37-04:00";15523
"Z";"2020-09-26T17:14:37-04:00";16262
"Z";"2020-09-26T17:14:37-04:00";17089
"Z";"2020-09-26T17:14:37-04:00";17443
"Z";"2020-09-26T17:14:37-04:00";16514
"Z";"2020-09-26T17:14:37-04:00";13988
"Z";"2020-09-26T17:14:37-04:00";15923
"Z";"2020-09-26T17:14:37-04:00";17163
"Z";"2020-09-26T17:14:37-04:00";16396
"Z";"2020-09-26T17:14:37-04:00";17978
"Z";"2020-09-26T17:14:37-04:00";18134
"Z";"2020-09-26T17:14:37-04:00";14452
"Z";"2020-09-26T17:14:37-04:00";14610
"Z";"2020-09-26T17:14:37-04:00";16667
"Z";"2020-09-26T17:14:37-04:00";15858
"Z";"2020-09-26T17:14:37-04:00";16364
"Z";"2020-09-26T17:14:37-04:00";18064
"Z";"2020-09-26T17:14:37-04:00";17778
"Z";"2020-09-26T17:14:37-04:00";15807
"Z";"2020-09-26T17:14:37-04:00";14840
"Z";"2020-09-26T17:14:37-04:00";15314
"Z";"2020-09-26T17:14:37-04:00";16013
"Z";"2020-09-26T17:14:37-04:00";16738
"Z";"2020-09-26T17:14:37-04:00";17942
"Z";"2020-09-26T17:14:37-04:00";17404
"Z";"2020-09-26T17:14:37-04:00";15152
"Z";"2020-09-26T17:14:37-04:00";15182
"Z";"2020-09-26T17:14:38-04:00";16755
"Z";"2020-09-26T17:14:38-04:00";16049
"Z";"2020-09-26T17:14:38-04:00";16535
"Z";"2020-09-26T17:14:38-04:00";18284
"Z";"2020-09-26T17:14:38-04:00";16727
"Z";"2020-09-26T17:14:38-04:00";14358
"Z";"2020-09-26T17:14:38-04:00";14782
"Z";"2020-09-26T17:14:38-04:00";16220
"Z";"2020-09-26T17:14:38-04:00";16935
"Z";"2020-09-26T17:14:38-04:00";18262
"Z";"2020-09-26T17:14:38-04:00";17844
"Z";"2020-09-26T17:14:38-04:00";14719
"Z";"2020-09-26T17:14:38-04:00";14196
"Z";"2020-09-26T17:14:38-04:00";16137
"Z";"2020-09-26T17:14:38-04:00";16726
"Z";"2020-09-26T17:14:38-04:00";17189
"Z";"2020-09-26T17:14:38-04:00";17584
"Z";"2020-09-26T17:14:38-04:00";16832
"Z";"2020-09-26T17:14:38-04:00";14418
"Z";"2020-09-26T17:14:38-04:00";14984
"Z";"2020-09-26T17:14:38-04:00";18026
"Z";"2020-09-26T17:14:38-04:00";17214
"Z";"2020-09-26T17:14:38-04:00";15972
"Z";"2020-09-26T17:14:38-04:00";16826
"Z";"2020-09-26T17:14:38-04:00";16100
"Z";"2020-09-26T17:14:38-04:00";15411
"Z";"2020-09-26T17:14:38-04:00";16048
"Z";"2020-09-26T17:14:38-04:00";16541
"Z";"2020-09-26T17:14:38-04:00";16685
