"Series";"Time";"Value"
"Z";"2020-09-26T17:14:02-04:00";8790
"Z";"2020-09-26T17:14:02-04:00";9723
"Z";"2020-09-26T17:14:02-04:00";9873
"Z";"2020-09-26T17:14:02-04:00";8749
"Z";"2020-09-26T17:14:02-04:00";7550
"Z";"2020-09-26T17:14:02-04:00";7070
"Z";"2020-09-26T17:14:02-04:00";8034
"Z";"2020-09-26T17:14:02-04:00";9834
"Z";"2020-09-26T17:14:02-04:00";9747
"Z";"2020-09-26T17:14:02-04:00";9072
"Z";"2020-09-26T17:14:02-04:00";9341
"Z";"2020-09-26T17:14:02-04:00";8374
"Z";"2020-09-26T17:14:02-04:00";7331
"Z";"2020-09-26T17:14:02-04:00";7570
"Z";"2020-09-26T17:14:02-04:00";8744
"Z";"2020-09-26T17:14:02-04:00";9921
"Z";"2020-09-26T17:14:02-04:00";9013
"Z";"2020-09-26T17:14:03-04:00";8822
"Z";"2020-09-26T17:14:03-04:00";9894
"Z";"2020-09-26T17:14:03-04:00";8390
"Z";"2020-09-26T17:14:03-04:00";6635
"Z";"2020-09-26T17:14:03-04:00";7887
"Z";"2020-09-26T17:14:03-04:00";9245
"Z";"2020-09-26T17:14:03-04:00";9750
"Z";"2020-09-26T17:14:03-04:00";9748
"Z";"2020-09-26T17:14:03-04:00";9012
"Z";"2020-09-26T17:14:03-04:00";8544
"Z";"2020-09-26T17:14:03-04:00";7453
"Z";"2020-09-26T17:14:03-04:00";7010
"Z";"2020-09-26T17:14:03-04:00";8119
"Z";"2020-09-26T17:14:03-04:00";10199
"Z";"2020-09-26T17:14:03-04:00";11009
"Z";"2020-09-26T17:14:03-04:00";9010
"Z";"2020-09-26T17:14:03-04:00";7878
"Z";"2020-09-26T17:14:03-04:00";7599
"Z";"2020-09-26T17:14:03-04:00";7276
"Z";"2020-09-26T17:14:03-04:00";7944
"Z";"2020-09-26T17:14:03-04:00";9342
"Z";"2020-09-26T17:14:03-04:00";10881
"Z";"2020-09-26T17:14:03-04:00";9581
"Z";"2020-09-26T17:14:03-04:00";7773
"Z";"2020-09-26T17:14:03-04:00";8085
"Z";"2020-09-26T17:14:03-04:00";7713
"Z";"2020-09-26T17:14:03-04:00";8148
"Z";"2020-09-26T17:14:03-04:00";9286
"Z";"2020-09-26T17:14:03-04:00";9765
"Z";"2020-09-26T17:14:03-04:00";8985
